Date,state,transactions amount,Fraud count per state,Fraud amount per state
2020-03-31,DC,800.14,0,0.0
2020-03-31,FL,6085.07,0,0.0
2020-03-31,GA,3881.62,0,0.0
2020-03-31,HI,236.48999999999998,0,0.0
2020-03-31,IA,3892.77,0,0.0
2020-03-31,ID,572.37,0,0.0
2020-03-31,IL,8220.45,0,0.0
2020-03-31,IN,3983.6,0,0.0
2020-03-31,KS,3747.95,0,0.0
2020-03-31,KY,5174.73,0,0.0
2020-03-31,LA,3088.86,0,0.0
2020-03-31,MA,1964.41,0,0.0
2020-03-31,MD,3850.2,0,0.0
2020-03-31,ME,2608.7200000000003,0,0.0
2020-03-31,MI,8916.01,0,0.0
2020-03-31,MN,4198.82,0,0.0
2020-03-31,MO,8775.76,0,0.0
2020-03-31,MS,8143.679999999999,0,0.0
2020-03-31,MT,953.49,0,0.0
2020-03-31,NC,5040.32,0,0.0
2020-03-31,ND,2333.42,0,0.0
2020-03-31,NE,3997.26,0,0.0
2020-03-31,NH,964.72,0,0.0
2020-03-31,NJ,3070.53,0,0.0
2020-03-31,NM,2339.56,0,0.0
2020-03-31,NV,780.73,0,0.0
2020-03-31,NY,11230.59,0,0.0
2020-03-31,OH,7919.5599999999995,0,0.0
2020-03-31,OK,2919.2,0,0.0
2020-03-31,OR,3408.26,0,0.0
2020-03-31,PA,13872.07,0,0.0
2020-03-31,RI,4.9,0,0.0
2020-03-31,SC,2591.9700000000003,0,0.0
2020-03-31,SD,1938.49,0,0.0
2020-03-31,TN,3221.23,0,0.0
2020-03-31,TX,11590.02,0,0.0
2020-03-31,UT,2003.1200000000001,0,0.0
2020-03-31,VA,5940.64,7,2389.07
2020-03-31,VT,2272.37,0,0.0
2020-03-31,WA,2284.2,0,0.0
2020-03-31,WI,3289.0299999999997,0,0.0
2020-03-31,WV,9172.9,9,6255.61
2020-03-31,WY,2563.3,0,0.0
2020-04-01,AK,187.92,0,0.0
2020-04-01,AL,2569.32,0,0.0
2020-04-01,AR,2387.52,0,0.0
2020-04-01,AZ,955.6899999999999,0,0.0
2020-04-01,CA,4967.58,1,133.62
2020-04-01,CO,1190.47,0,0.0
2020-04-01,CT,1468.6100000000001,0,0.0
2020-04-01,DC,46.01,0,0.0
2020-04-01,FL,4571.0199999999995,0,0.0
2020-04-01,GA,1733.25,0,0.0
2020-04-01,HI,1.54,0,0.0
2020-04-01,IA,1910.72,0,0.0
2020-04-01,ID,275.36,0,0.0
2020-04-01,IL,3815.43,0,0.0
2020-04-01,IN,1656.97,0,0.0
2020-04-01,KS,1975.92,0,0.0
2020-04-01,KY,1746.23,0,0.0
2020-04-01,LA,1845.76,0,0.0
2020-04-01,MA,1382.9099999999999,0,0.0
2020-04-01,MD,2359.39,0,0.0
2020-04-01,ME,932.04,0,0.0
2020-04-01,MI,3616.51,0,0.0
2020-04-01,MN,1953.12,0,0.0
2020-04-01,MO,3914.91,0,0.0
2020-04-01,MS,1120.71,0,0.0
2020-04-01,MT,1615.42,0,0.0
2020-04-01,NC,1344.46,0,0.0
2020-04-01,ND,1497.02,0,0.0
2020-04-01,NE,840.9,0,0.0
2020-04-01,NH,343.4,0,0.0
2020-04-01,NJ,765.1800000000001,0,0.0
2020-04-01,NM,737.2,0,0.0
2020-04-01,NV,142.2,0,0.0
2020-04-01,NY,6858.49,0,0.0
2020-04-01,OH,6709.9800000000005,5,1637.47
2020-04-01,OK,2323.45,0,0.0
2020-04-01,OR,1268.1299999999999,0,0.0
2020-04-01,PA,7570.49,0,0.0
2020-04-01,SC,2101.44,0,0.0
2020-04-01,SD,2024.46,0,0.0
2020-04-01,TN,1851.79,0,0.0
2020-04-01,TX,9682.69,0,0.0
2020-04-01,UT,817.94,0,0.0
2020-04-01,VA,4186.2300000000005,3,2613.13
2020-04-01,VT,638.57,0,0.0
2020-04-01,WA,2444.88,0,0.0
2020-04-01,WI,2159.37,0,0.0
2020-04-01,WV,4764.12,3,2463.61
2020-04-01,WY,983.0899999999999,0,0.0
2020-04-02,AK,98.13,0,0.0
2020-04-02,AL,2488.32,0,0.0
2020-04-02,AR,2841.24,0,0.0
2020-04-02,AZ,665.1,0,0.0
2020-04-02,CA,5348.52,0,0.0
2020-04-02,CO,1597.51,0,0.0
2020-04-02,CT,655.3,0,0.0
2020-04-02,DC,368.98,0,0.0
2020-04-02,FL,18473.57,0,0.0
2020-04-02,GA,2023.51,0,0.0
2020-04-02,HI,8.45,0,0.0
2020-04-02,IA,2323.2599999999998,0,0.0
2020-04-02,ID,108.95,0,0.0
2020-04-02,IL,3940.53,0,0.0
2020-04-02,IN,3098.19,0,0.0
2020-04-02,KS,2321.7999999999997,0,0.0
2020-04-02,KY,2014.97,0,0.0
2020-04-02,LA,1750.84,0,0.0
2020-04-02,MA,504.94,0,0.0
2020-04-02,MD,2362.57,0,0.0
2020-04-02,ME,1185.66,0,0.0
2020-04-02,MI,3383.95,0,0.0
2020-04-02,MN,2752.4,0,0.0
2020-04-02,MO,3665.99,0,0.0
2020-04-02,MS,1934.6299999999999,0,0.0
2020-04-02,MT,487.73,0,0.0
2020-04-02,NC,3205.29,0,0.0
2020-04-02,ND,1677.2,0,0.0
2020-04-02,NE,1860.1399999999999,0,0.0
2020-04-02,NH,685.77,0,0.0
2020-04-02,NJ,1317.33,0,0.0
2020-04-02,NM,1009.98,0,0.0
2020-04-02,NV,711.99,0,0.0
2020-04-02,NY,6250.91,0,0.0
2020-04-02,OH,9269.28,6,3630.28
2020-04-02,OK,1799.95,0,0.0
2020-04-02,OR,1043.04,0,0.0
2020-04-02,PA,5024.99,0,0.0
2020-04-02,SC,2507.09,0,0.0
2020-04-02,SD,996.1800000000001,0,0.0
2020-04-02,TN,829.03,0,0.0
2020-04-02,TX,10328.84,0,0.0
2020-04-02,UT,854.25,0,0.0
2020-04-02,VA,6567.97,4,3251.5299999999997
2020-04-02,VT,1584.81,0,0.0
2020-04-02,WA,1298.9,0,0.0
2020-04-02,WI,2099.36,0,0.0
2020-04-02,WV,3529.1400000000003,0,0.0
2020-04-02,WY,2409.09,0,0.0
2020-04-03,AK,370.03000000000003,0,0.0
2020-04-03,AL,2443.36,0,0.0
2020-04-03,AR,3694.43,0,0.0
2020-04-03,AZ,2310.2599999999998,0,0.0
2020-04-03,CA,5953.65,0,0.0
2020-04-03,CO,1805.24,0,0.0
2020-04-03,CT,1499.29,0,0.0
2020-04-03,DC,354.9,0,0.0
2020-04-03,FL,2844.02,0,0.0
2020-04-03,GA,3128.92,0,0.0
2020-04-03,HI,64.28999999999999,0,0.0
2020-04-03,IA,1693.39,0,0.0
2020-04-03,ID,715.5,0,0.0
2020-04-03,IL,3546.0,0,0.0
2020-04-03,IN,1793.39,0,0.0
2020-04-03,KS,1593.63,0,0.0
2020-04-03,KY,2456.04,0,0.0
2020-04-03,LA,1349.41,0,0.0
2020-04-03,MA,1512.37,0,0.0
2020-04-03,MD,1709.77,0,0.0
2020-04-03,ME,1251.81,0,0.0
2020-04-03,MI,5308.45,0,0.0
2020-04-03,MN,2964.75,0,0.0
2020-04-03,MO,2833.01,0,0.0
2020-04-03,MS,1427.3,0,0.0
2020-04-03,MT,972.8000000000001,0,0.0
2020-04-03,NC,2299.72,0,0.0
2020-04-03,ND,1776.57,0,0.0
2020-04-03,NE,1608.95,0,0.0
2020-04-03,NH,566.63,0,0.0
2020-04-03,NJ,2131.41,0,0.0
2020-04-03,NM,455.12,0,0.0
2020-04-03,NV,2859.99,0,0.0
2020-04-03,NY,12148.72,8,3921.45
2020-04-03,OH,4119.36,0,0.0
2020-04-03,OK,2736.86,0,0.0
2020-04-03,OR,1612.96,0,0.0
2020-04-03,PA,6687.4,0,0.0
2020-04-03,RI,11.5,0,0.0
2020-04-03,SC,2511.08,0,0.0
2020-04-03,SD,3794.98,0,0.0
2020-04-03,TN,1111.52,0,0.0
2020-04-03,TX,7318.22,0,0.0
2020-04-03,UT,1260.73,0,0.0
2020-04-03,VA,5447.7,7,3005.6099999999997
2020-04-03,VT,1517.8799999999999,0,0.0
2020-04-03,WA,2837.7999999999997,0,0.0
2020-04-03,WI,2498.69,0,0.0
2020-04-03,WV,3040.79,0,0.0
2020-04-03,WY,1223.98,0,0.0
2020-04-04,AK,88.23,0,0.0
2020-04-04,AL,4269.63,0,0.0
2020-04-04,AR,3688.67,0,0.0
2020-04-04,AZ,571.77,0,0.0
2020-04-04,CA,3574.98,0,0.0
2020-04-04,CO,1554.53,0,0.0
2020-04-04,CT,727.62,0,0.0
2020-04-04,DC,95.48,0,0.0
2020-04-04,FL,3853.21,0,0.0
2020-04-04,GA,3868.44,0,0.0
2020-04-04,HI,155.57,0,0.0
2020-04-04,IA,2112.59,0,0.0
2020-04-04,ID,456.78999999999996,0,0.0
2020-04-04,IL,4069.87,0,0.0
2020-04-04,IN,2032.73,0,0.0
2020-04-04,KS,1343.06,0,0.0
2020-04-04,KY,3299.91,0,0.0
2020-04-04,LA,2509.95,0,0.0
2020-04-04,MA,1028.58,0,0.0
2020-04-04,MD,1407.49,0,0.0
2020-04-04,ME,817.99,0,0.0
2020-04-04,MI,5318.24,0,0.0
2020-04-04,MN,3225.12,0,0.0
2020-04-04,MO,3050.44,0,0.0
2020-04-04,MS,1430.51,0,0.0
2020-04-04,MT,996.41,0,0.0
2020-04-04,NC,3687.96,0,0.0
2020-04-04,ND,1377.72,0,0.0
2020-04-04,NE,3166.97,0,0.0
2020-04-04,NH,734.33,0,0.0
2020-04-04,NJ,2239.93,0,0.0
2020-04-04,NM,673.68,0,0.0
2020-04-04,NV,614.96,0,0.0
2020-04-04,NY,9648.51,1,302.9
2020-04-04,OH,3898.4,0,0.0
2020-04-04,OK,1498.07,0,0.0
2020-04-04,OR,1491.05,0,0.0
2020-04-04,PA,8843.78,0,0.0
2020-04-04,RI,161.10999999999999,0,0.0
2020-04-04,SC,2623.1,0,0.0
2020-04-04,SD,735.56,0,0.0
2020-04-04,TN,1464.44,0,0.0
2020-04-04,TX,7868.41,0,0.0
2020-04-04,UT,655.96,0,0.0
2020-04-04,VA,3394.16,0,0.0
2020-04-04,VT,436.14,0,0.0
2020-04-04,WA,3425.61,0,0.0
2020-04-04,WI,4161.04,0,0.0
2020-04-04,WV,1390.74,0,0.0
2020-04-04,WY,1371.92,0,0.0
2020-04-05,AK,5.6,0,0.0
2020-04-05,AL,4515.51,0,0.0
2020-04-05,AR,6049.38,0,0.0
2020-04-05,AZ,1204.4,0,0.0
2020-04-05,CA,7930.22,0,0.0
2020-04-05,CO,1400.8899999999999,0,0.0
2020-04-05,CT,1051.17,0,0.0
2020-04-05,DC,737.74,0,0.0
2020-04-05,FL,6991.99,0,0.0
2020-04-05,GA,2706.93,0,0.0
2020-04-05,HI,194.74,0,0.0
2020-04-05,IA,2956.39,0,0.0
2020-04-05,ID,807.98,0,0.0
2020-04-05,IL,6682.6,0,0.0
2020-04-05,IN,2873.86,0,0.0
2020-04-05,KS,2485.52,0,0.0
2020-04-05,KY,4324.62,0,0.0
2020-04-05,LA,4466.6,0,0.0
2020-04-05,MA,928.9,0,0.0
2020-04-05,MD,6935.41,0,0.0
2020-04-05,ME,1559.91,0,0.0
2020-04-05,MI,4818.63,0,0.0
2020-04-05,MN,4725.39,0,0.0
2020-04-05,MO,4940.47,0,0.0
2020-04-05,MS,3835.21,0,0.0
2020-04-05,MT,1693.71,0,0.0
2020-04-05,NC,3478.63,0,0.0
2020-04-05,ND,2022.3899999999999,0,0.0
2020-04-05,NE,3508.71,0,0.0
2020-04-05,NH,1487.1299999999999,0,0.0
2020-04-05,NJ,2163.25,0,0.0
2020-04-05,NM,1784.1399999999999,0,0.0
2020-04-05,NV,821.05,0,0.0
2020-04-05,NY,10872.89,0,0.0
2020-04-05,OH,5686.33,0,0.0
2020-04-05,OK,5539.0199999999995,0,0.0
2020-04-05,OR,1695.74,0,0.0
2020-04-05,PA,10890.9,0,0.0
2020-04-05,RI,67.47,0,0.0
2020-04-05,SC,3085.59,0,0.0
2020-04-05,SD,1417.35,0,0.0
2020-04-05,TN,2521.5499999999997,0,0.0
2020-04-05,TX,12600.57,0,0.0
2020-04-05,UT,1211.13,0,0.0
2020-04-05,VA,4609.06,0,0.0
2020-04-05,VT,2716.18,0,0.0
2020-04-05,WA,2883.48,0,0.0
2020-04-05,WI,3384.62,0,0.0
2020-04-05,WV,2820.15,0,0.0
2020-04-05,WY,2635.87,0,0.0
2020-04-06,AK,282.16,0,0.0
2020-04-06,AL,6130.61,0,0.0
2020-04-06,AR,4486.97,0,0.0
2020-04-06,AZ,1662.44,0,0.0
2020-04-06,CA,11222.46,0,0.0
2020-04-06,CO,2393.93,0,0.0
2020-04-06,CT,1391.24,0,0.0
2020-04-06,DC,258.96,0,0.0
2020-04-06,FL,5239.96,0,0.0
2020-04-06,GA,4276.07,0,0.0
2020-04-06,HI,168.2,0,0.0
2020-04-06,IA,4283.88,0,0.0
2020-04-06,ID,384.34,0,0.0
2020-04-06,IL,11935.1,0,0.0
2020-04-06,IN,5064.32,0,0.0
2020-04-06,KS,4764.5,0,0.0
2020-04-06,KY,4690.72,0,0.0
2020-04-06,LA,3900.22,0,0.0
2020-04-06,MA,2111.5299999999997,0,0.0
2020-04-06,MD,3580.79,0,0.0
2020-04-06,ME,1361.42,0,0.0
2020-04-06,MI,9210.27,1,364.91
2020-04-06,MN,4528.96,0,0.0
2020-04-06,MO,4468.71,0,0.0
2020-04-06,MS,7958.24,4,2583.01
2020-04-06,MT,1340.73,0,0.0
2020-04-06,NC,5999.19,0,0.0
2020-04-06,ND,1143.6599999999999,0,0.0
2020-04-06,NE,3743.82,0,0.0
2020-04-06,NH,1524.8899999999999,0,0.0
2020-04-06,NJ,2923.06,0,0.0
2020-04-06,NM,1398.57,0,0.0
2020-04-06,NV,470.45,0,0.0
2020-04-06,NY,15186.14,0,0.0
2020-04-06,OH,10185.88,0,0.0
2020-04-06,OK,2641.32,0,0.0
2020-04-06,OR,2027.43,0,0.0
2020-04-06,PA,12580.99,0,0.0
2020-04-06,RI,71.85,0,0.0
2020-04-06,SC,5825.48,0,0.0
2020-04-06,SD,2536.39,0,0.0
2020-04-06,TN,2590.58,0,0.0
2020-04-06,TX,21132.29,0,0.0
2020-04-06,UT,729.03,0,0.0
2020-04-06,VA,4566.46,0,0.0
2020-04-06,VT,1289.36,0,0.0
2020-04-06,WA,5047.19,0,0.0
2020-04-06,WI,4081.58,0,0.0
2020-04-06,WV,3441.56,0,0.0
2020-04-06,WY,3071.39,0,0.0
2020-04-07,AK,103.39,0,0.0
2020-04-07,AL,6878.29,0,0.0
2020-04-07,AR,3894.12,0,0.0
2020-04-07,AZ,4677.44,0,0.0
2020-04-07,CA,8527.81,5,1977.69
2020-04-07,CO,2206.7599999999998,0,0.0
2020-04-07,CT,1156.97,0,0.0
2020-04-07,DC,558.48,0,0.0
2020-04-07,FL,6838.95,0,0.0
2020-04-07,GA,3207.29,0,0.0
2020-04-07,HI,14.28,0,0.0
2020-04-07,IA,3579.96,0,0.0
2020-04-07,ID,997.3199999999999,0,0.0
2020-04-07,IL,7157.34,0,0.0
2020-04-07,IN,3635.02,0,0.0
2020-04-07,KS,3517.7999999999997,0,0.0
2020-04-07,KY,3321.21,0,0.0
2020-04-07,LA,4393.9,0,0.0
2020-04-07,MA,1654.7,0,0.0
2020-04-07,MD,3295.99,0,0.0
2020-04-07,ME,1666.99,0,0.0
2020-04-07,MI,9142.07,4,438.37
2020-04-07,MN,6065.44,0,0.0
2020-04-07,MO,5455.87,0,0.0
2020-04-07,MS,4833.71,3,1247.6399999999999
2020-04-07,MT,1568.48,0,0.0
2020-04-07,NC,5517.9,0,0.0
2020-04-07,ND,2467.72,0,0.0
2020-04-07,NE,2918.7400000000002,0,0.0
2020-04-07,NH,970.47,0,0.0
2020-04-07,NJ,3491.93,0,0.0
2020-04-07,NM,2432.25,0,0.0
2020-04-07,NV,422.78000000000003,0,0.0
2020-04-07,NY,13292.34,0,0.0
2020-04-07,OH,8492.64,0,0.0
2020-04-07,OK,4243.13,0,0.0
2020-04-07,OR,1973.75,0,0.0
2020-04-07,PA,13948.69,0,0.0
2020-04-07,RI,16.87,0,0.0
2020-04-07,SC,7319.7,8,3447.6
2020-04-07,SD,1278.89,0,0.0
2020-04-07,TN,2461.25,0,0.0
2020-04-07,TX,22384.72,8,4476.1
2020-04-07,UT,1264.73,0,0.0
2020-04-07,VA,4899.49,0,0.0
2020-04-07,VT,2059.12,0,0.0
2020-04-07,WA,3564.12,0,0.0
2020-04-07,WI,3707.09,0,0.0
2020-04-07,WV,4517.68,0,0.0
2020-04-07,WY,3587.32,0,0.0
2020-04-08,AK,10.71,0,0.0
2020-04-08,AL,2387.47,0,0.0
2020-04-08,AR,2699.65,0,0.0
2020-04-08,AZ,1144.17,0,0.0
2020-04-08,CA,5971.51,3,466.84
2020-04-08,CO,1516.42,0,0.0
2020-04-08,CT,300.36,0,0.0
2020-04-08,DC,587.63,0,0.0
2020-04-08,FL,2535.33,0,0.0
2020-04-08,GA,2141.61,0,0.0
2020-04-08,HI,115.33,0,0.0
2020-04-08,IA,1881.25,0,0.0
2020-04-08,ID,202.85000000000002,0,0.0
2020-04-08,IL,1773.97,0,0.0
2020-04-08,IN,1242.07,0,0.0
2020-04-08,KS,1821.93,0,0.0
2020-04-08,KY,2237.57,0,0.0
2020-04-08,LA,1276.37,0,0.0
2020-04-08,MA,403.19,0,0.0
2020-04-08,MD,2497.33,0,0.0
2020-04-08,ME,998.06,0,0.0
2020-04-08,MI,4619.32,0,0.0
2020-04-08,MN,2007.9,0,0.0
2020-04-08,MO,3533.54,0,0.0
2020-04-08,MS,1657.68,0,0.0
2020-04-08,MT,1123.18,0,0.0
2020-04-08,NC,1804.25,0,0.0
2020-04-08,ND,1188.6499999999999,0,0.0
2020-04-08,NE,2562.87,0,0.0
2020-04-08,NH,1269.15,0,0.0
2020-04-08,NJ,1303.28,0,0.0
2020-04-08,NM,849.88,0,0.0
2020-04-08,NV,421.8,0,0.0
2020-04-08,NY,5361.0199999999995,0,0.0
2020-04-08,OH,2002.15,0,0.0
2020-04-08,OK,2336.87,0,0.0
2020-04-08,OR,1611.88,0,0.0
2020-04-08,PA,4867.75,0,0.0
2020-04-08,SC,1624.29,1,9.38
2020-04-08,SD,862.85,0,0.0
2020-04-08,TN,806.93,0,0.0
2020-04-08,TX,9496.27,6,2740.73
2020-04-08,UT,490.72,0,0.0
2020-04-08,VA,3412.48,0,0.0
2020-04-08,VT,309.97,0,0.0
2020-04-08,WA,1191.92,0,0.0
2020-04-08,WI,2166.54,0,0.0
2020-04-08,WV,593.76,0,0.0
2020-04-08,WY,3389.56,0,0.0
2020-04-09,AK,227.07999999999998,0,0.0
2020-04-09,AL,3937.28,0,0.0
2020-04-09,AR,2161.87,0,0.0
2020-04-09,AZ,3046.0899999999997,7,2653.11
2020-04-09,CA,3768.66,0,0.0
2020-04-09,CO,3218.19,0,0.0
2020-04-09,CT,356.09,0,0.0
2020-04-09,DC,148.32,0,0.0
2020-04-09,FL,2600.08,0,0.0
2020-04-09,GA,1617.25,0,0.0
2020-04-09,HI,341.2,0,0.0
2020-04-09,IA,1478.77,0,0.0
2020-04-09,ID,553.1800000000001,0,0.0
2020-04-09,IL,3701.17,0,0.0
2020-04-09,IN,3000.26,0,0.0
2020-04-09,KS,1132.53,0,0.0
2020-04-09,KY,2228.77,0,0.0
2020-04-09,LA,2184.73,0,0.0
2020-04-09,MA,860.53,0,0.0
2020-04-09,MD,2709.3,0,0.0
2020-04-09,ME,792.12,0,0.0
2020-04-09,MI,4529.38,0,0.0
2020-04-09,MN,3717.5899999999997,0,0.0
2020-04-09,MO,3164.73,0,0.0
2020-04-09,MS,1081.53,0,0.0
2020-04-09,MT,1568.35,0,0.0
2020-04-09,NC,2548.56,0,0.0
2020-04-09,ND,766.4,0,0.0
2020-04-09,NE,1501.05,0,0.0
2020-04-09,NH,297.07,0,0.0
2020-04-09,NJ,1611.96,0,0.0
2020-04-09,NM,3461.51,0,0.0
2020-04-09,NV,177.98999999999998,0,0.0
2020-04-09,NY,6873.07,0,0.0
2020-04-09,OH,8737.06,0,0.0
2020-04-09,OK,2566.28,0,0.0
2020-04-09,OR,2506.07,0,0.0
2020-04-09,PA,7754.3,2,835.94
2020-04-09,RI,52.64,0,0.0
2020-04-09,SC,2699.18,0,0.0
2020-04-09,SD,1101.98,0,0.0
2020-04-09,TN,1273.04,0,0.0
2020-04-09,TX,9327.79,0,0.0
2020-04-09,UT,453.97999999999996,0,0.0
2020-04-09,VA,2447.36,0,0.0
2020-04-09,VT,2060.19,0,0.0
2020-04-09,WA,1499.13,0,0.0
2020-04-09,WI,3640.7799999999997,0,0.0
2020-04-09,WV,2278.73,0,0.0
2020-04-09,WY,1007.8299999999999,0,0.0
2020-04-10,AK,6.81,0,0.0
2020-04-10,AL,3325.69,0,0.0
2020-04-10,AR,3400.2599999999998,0,0.0
2020-04-10,AZ,876.52,0,0.0
2020-04-10,CA,9152.64,0,0.0
2020-04-10,CO,1777.07,0,0.0
2020-04-10,CT,1347.48,0,0.0
2020-04-10,DC,256.03,0,0.0
2020-04-10,FL,3473.07,0,0.0
2020-04-10,GA,3741.52,0,0.0
2020-04-10,HI,274.34000000000003,0,0.0
2020-04-10,IA,2637.87,0,0.0
2020-04-10,ID,631.88,0,0.0
2020-04-10,IL,3327.54,0,0.0
2020-04-10,IN,2134.29,0,0.0
2020-04-10,KS,1709.46,0,0.0
2020-04-10,KY,1352.48,0,0.0
2020-04-10,LA,2023.43,0,0.0
2020-04-10,MA,638.11,0,0.0
2020-04-10,MD,2111.5899999999997,0,0.0
2020-04-10,ME,1886.33,0,0.0
2020-04-10,MI,2908.56,0,0.0
2020-04-10,MN,3563.6000000000004,2,1548.77
2020-04-10,MO,2971.2599999999998,0,0.0
2020-04-10,MS,2367.04,0,0.0
2020-04-10,MT,1177.81,0,0.0
2020-04-10,NC,3763.23,0,0.0
2020-04-10,ND,1738.23,0,0.0
2020-04-10,NE,1540.59,0,0.0
2020-04-10,NH,720.37,0,0.0
2020-04-10,NJ,2958.51,0,0.0
2020-04-10,NM,507.26,0,0.0
2020-04-10,NV,310.88,0,0.0
2020-04-10,NY,12188.06,0,0.0
2020-04-10,OH,2762.6,0,0.0
2020-04-10,OK,3862.86,0,0.0
2020-04-10,OR,2117.6,0,0.0
2020-04-10,PA,11187.029999999999,7,4058.1899999999996
2020-04-10,RI,8.25,0,0.0
2020-04-10,SC,2179.18,0,0.0
2020-04-10,SD,1553.29,0,0.0
2020-04-10,TN,2018.66,0,0.0
2020-04-10,TX,9794.09,0,0.0
2020-04-10,UT,622.7,0,0.0
2020-04-10,VA,3260.09,0,0.0
2020-04-10,VT,1418.88,0,0.0
2020-04-10,WA,1718.55,0,0.0
2020-04-10,WI,2676.07,0,0.0
2020-04-10,WV,2087.21,0,0.0
2020-04-10,WY,2162.7,0,0.0
2020-04-11,AK,171.4,0,0.0
2020-04-11,AL,5010.61,0,0.0
2020-04-11,AR,2973.05,0,0.0
2020-04-11,AZ,1008.74,0,0.0
2020-04-11,CA,4479.58,0,0.0
2020-04-11,CO,965.98,0,0.0
2020-04-11,CT,527.0799999999999,0,0.0
2020-04-11,DC,199.75,0,0.0
2020-04-11,FL,3970.08,0,0.0
2020-04-11,GA,2076.11,0,0.0
2020-04-11,HI,48.17999999999999,0,0.0
2020-04-11,IA,2199.72,0,0.0
2020-04-11,ID,513.75,0,0.0
2020-04-11,IL,3290.8,0,0.0
2020-04-11,IN,2444.91,0,0.0
2020-04-11,KS,3085.89,0,0.0
2020-04-11,KY,2390.18,0,0.0
2020-04-11,LA,1348.47,0,0.0
2020-04-11,MA,1438.74,0,0.0
2020-04-11,MD,4082.06,0,0.0
2020-04-11,ME,1567.14,0,0.0
2020-04-11,MI,3601.57,0,0.0
2020-04-11,MN,2113.39,2,366.44
2020-04-11,MO,4350.32,0,0.0
2020-04-11,MS,1969.66,0,0.0
2020-04-11,MT,1347.82,0,0.0
2020-04-11,NC,2914.65,0,0.0
2020-04-11,ND,1431.6499999999999,0,0.0
2020-04-11,NE,1686.22,0,0.0
2020-04-11,NH,1090.38,0,0.0
2020-04-11,NJ,1832.58,0,0.0
2020-04-11,NM,669.65,0,0.0
2020-04-11,NV,281.25,0,0.0
2020-04-11,NY,6670.4,0,0.0
2020-04-11,OH,4464.6900000000005,0,0.0
2020-04-11,OK,2699.33,0,0.0
2020-04-11,OR,1923.93,0,0.0
2020-04-11,PA,8852.460000000001,0,0.0
2020-04-11,SC,1419.16,0,0.0
2020-04-11,SD,1919.11,0,0.0
2020-04-11,TN,1759.8,0,0.0
2020-04-11,TX,15028.41,0,0.0
2020-04-11,UT,1410.3600000000001,0,0.0
2020-04-11,VA,1461.55,0,0.0
2020-04-11,VT,1314.45,0,0.0
2020-04-11,WA,2569.09,0,0.0
2020-04-11,WI,3549.8599999999997,0,0.0
2020-04-11,WV,4210.86,0,0.0
2020-04-11,WY,1998.6200000000001,0,0.0
2020-04-12,AK,224.5,0,0.0
2020-04-12,AL,4090.94,0,0.0
2020-04-12,AR,4404.12,0,0.0
2020-04-12,AZ,3274.85,0,0.0
2020-04-12,CA,8211.41,0,0.0
2020-04-12,CO,1862.23,0,0.0
2020-04-12,CT,686.51,0,0.0
2020-04-12,DC,591.35,0,0.0
2020-04-12,FL,5387.33,0,0.0
2020-04-12,GA,4377.76,0,0.0
2020-04-12,HI,836.47,0,0.0
2020-04-12,IA,3956.52,0,0.0
2020-04-12,ID,1005.87,0,0.0
2020-04-12,IL,6981.7,0,0.0
2020-04-12,IN,3406.9700000000003,0,0.0
2020-04-12,KS,4835.74,0,0.0
2020-04-12,KY,2931.22,0,0.0
2020-04-12,LA,2163.71,0,0.0
2020-04-12,MA,1226.2,0,0.0
2020-04-12,MD,3926.95,0,0.0
2020-04-12,ME,2038.79,0,0.0
2020-04-12,MI,8099.6900000000005,0,0.0
2020-04-12,MN,3344.45,0,0.0
2020-04-12,MO,6185.6,0,0.0
2020-04-12,MS,2476.05,0,0.0
2020-04-12,MT,1580.88,0,0.0
2020-04-12,NC,4557.19,0,0.0
2020-04-12,ND,2359.93,0,0.0
2020-04-12,NE,2688.55,0,0.0
2020-04-12,NH,2110.77,0,0.0
2020-04-12,NJ,2073.42,0,0.0
2020-04-12,NM,1048.94,0,0.0
2020-04-12,NV,388.95,0,0.0
2020-04-12,NY,10647.85,0,0.0
2020-04-12,OH,9784.66,5,1395.81
2020-04-12,OK,2952.96,0,0.0
2020-04-12,OR,1648.85,0,0.0
2020-04-12,PA,10359.12,0,0.0
2020-04-12,RI,134.02,0,0.0
2020-04-12,SC,4358.33,0,0.0
2020-04-12,SD,1450.94,0,0.0
2020-04-12,TN,3128.68,0,0.0
2020-04-12,TX,12200.14,0,0.0
2020-04-12,UT,1801.6,0,0.0
2020-04-12,VA,3535.95,0,0.0
2020-04-12,VT,2254.11,0,0.0
2020-04-12,WA,3040.41,0,0.0
2020-04-12,WI,3376.05,0,0.0
2020-04-12,WV,8779.59,0,0.0
2020-04-12,WY,3593.5,0,0.0
2020-04-13,AK,219.5,0,0.0
2020-04-13,AL,6777.5,0,0.0
2020-04-13,AR,6413.4,0,0.0
2020-04-13,AZ,2260.32,0,0.0
2020-04-13,CA,12874.06,4,2094.0
2020-04-13,CO,3090.59,0,0.0
2020-04-13,CT,2040.52,0,0.0
2020-04-13,DC,550.77,0,0.0
2020-04-13,FL,7579.65,0,0.0
2020-04-13,GA,5922.75,0,0.0
2020-04-13,HI,302.17,0,0.0
2020-04-13,IA,3764.85,0,0.0
2020-04-13,ID,403.94,0,0.0
2020-04-13,IL,7427.03,0,0.0
2020-04-13,IN,3661.16,0,0.0
2020-04-13,KS,3231.33,0,0.0
